PROFESSOR|TITULO|SITUACAO|FUNCAO|INICIO|TERMINO|CARGA HORARIA|CARGA HORARIA PAD|20201
TALITA SAUTER POSSAMAI*|Aeolus2 - Túnel de vento subsônico para pesquisas de interação fluido-estrutura|Projeto Final Aprovado|Participante|05/05/2017|06/05/2020|1|1
TALITA SAUTER POSSAMAI*|Análise de trocadores de calor compactos fabricados por manufatura aditiva|Projeto Final Aprovado|Participante|03/07/2019|03/07/2022|6|6
TALITA SAUTER POSSAMAI*|Análise experimental, numérica e analítica da integridade estrutural e desempenho termo-hidráulico de permutadores de calor de placas gaxetadas|Projeto Final Aprovado|Participante|18/10/2019|18/10/2022|7|7
TALITA SAUTER POSSAMAI*|Criação do Centro de Convergência de Santa Catarina em Tecnologias Aeroespaciais|Projeto Final Aprovado|Participante|27/11/2018|26/11/2020|2|2
TALITA SAUTER POSSAMAI*|Desenvolvimento e Lançamento de Satélites Tecnológicos de Pequeno Porte – Serpens II e Floripa-Sat|Projeto Final Aprovado|Participante|01/09/2016|01/01/2022|1|1
THIAGO ANTONIO FIORENTIN*|Análise térmica e hidrodinâmica de permutadores de calor do tipo casco e placas|Projeto Final Aprovado|Participante|23/03/2017|16/03/2020|3|3
THIAGO ANTONIO FIORENTIN*|Desenvolvimento de uma Metodologia para Controle do Ruído Irradiado pelo Sistema Hidráulico para o Interior da Aeronave|Projeto Final Aprovado|Coordenador|01/07/2017|01/07/2020|4|4
THIAGO ANTONIO FIORENTIN*|Pesquisa de Identificação e Aplicação de Estratégias para Controle de Ruídos Ferroviários - Vale|Projeto Final Aprovado|Participante|12/07/2017|12/07/2020|4|4
THIAGO PONTIN TANCREDI|Análise de trocadores de calor compactos fabricados por manufatura aditiva|Projeto Final Aprovado|Participante|03/07/2019|03/07/2022|5|5
THIAGO PONTIN TANCREDI|Desenvolvimento de técnicas e ferramentas para o projeto otimizado de sistemas veiculares. Fase 1: Resistência ao avanço|Projeto Final Aprovado|Coordenador|01/02/2019|01/02/2023|4|4
THIAGO PONTIN TANCREDI|Projeto e Construção de Embarcações Especiais 2ª Etapa|Projeto Final Aprovado|Participante|24/04/2019|24/04/2021|1|1
TIAGO VIEIRA DA CUNHA*|Análise experimental, numérica e analítica da integridade estrutural e desempenho termo-hidráulico de permutadores de calor de placas gaxetadas|Projeto Final Aprovado|Participante|18/10/2019|18/10/2022|7|7
TIAGO VIEIRA DA CUNHA*|Estudo do processo TIG com pulsação da corrente em frequências ultrassônicas - Processo: 402854/2016-0|Projeto Final Aprovado|Coordenador|03/07/2017|03/07/2020|3|3
TIAGO VIEIRA DA CUNHA*|Estudo e Desenvolvimento de Processos de Soldagem Aplicados à Construção Naval – Fase II|Projeto Final Aprovado|Coordenador|01/05/2018|01/05/2022|3|3
VANINA MACOWSKI DURSKI SILVA*|Distribuição de produtos sob a ótica de Cold Supply Chain: modelagem matemática voltada à Roteirização de Veículos|Projeto Final Aprovado|Coordenador|06/05/2016|06/05/2021|5|5
VANINA MACOWSKI DURSKI SILVA*|Logística Portuária: análise, modelagem matemática e simulação de operações visando a melhoria da eficiência operacional|Projeto Final Aprovado|Coordenador|28/03/2019|28/03/2023|3|3
